filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,pbac_year,pbac_month,extraction_ok,error_note
adalimumab-uveitis-psd-march-2024.pdf,adalimumab,Humira®,"Treatment of patients with vision-threatening non-infectious uveitis. Indicated for non-infectious intermediate, posterior and panuveitis in patients who have had inadequate response to corticosteroids, are in need of corticosteroid sparing, or in whom corticosteroid treatment is inappropriate.",Ophthalmology,Recommended with restriction,Authority Required,best supportive care (high dose oral corticosteroids > 7.5 mg/day with or without immunomodulatory agent),,,ICER values not stated in provided text,no,,,"VISUAL I, VISUAL II, VISUAL III",yes,2024,3,yes,
adalimumab-yuflyma-psd-march-2024.pdf,adalimumab,Yuflyma®,"Biosimilar to Humira for treatment of complex refractory fistulising Crohn disease, severe Crohn disease, moderate to severe ulcerative colitis, moderate to severe hidradenitis suppurativa, and severe chronic plaque psoriasis.",Immunology,Recommended with restriction,Authority Required,Humira (adalimumab reference biologic) 80 mg in 0.8 mL,,,No ICER calculated — Category 4 submission (biosimilar); no new economic evaluation undertaken.,no,,,"CT-P17 3.1, CT-P17 3.2",no,2024,3,yes,
adjuvanted-trivalent-and-quadrivalent-influenza-vaccine-psd-7-2019-addendum-08-2019.pdf,influenza vaccine adjuvanted,"Fluad, Fluad Quad",Active immunisation against influenza in adults aged 65 years and above. Two formulations: adjuvanted trivalent influenza vaccine (aTIV) and adjuvanted quadrivalent influenza vaccine (aQIV).,Infectious disease,Noted,Restricted,"non-adjuvanted quadrivalent influenza vaccines (Afluria Quad, FluQuadri, Fluarix Tetra) for aTIV; aTIV (Fluad) for aQIV",,,Prices commercially sensitive and redacted in document,no,,,,no,,,yes,
adrenaline-emerade-psd-march-2018.pdf,adrenaline,EMERADE,Acute allergic reaction with anaphylaxis. Indicated for patients at significant risk of anaphylaxis or those discharged from hospital/emergency department after adrenaline treatment for anaphylaxis.,Immunology,Recommended with restriction,Authority Required,EpiPen,,,No economic evaluation conducted; temporary supply listing to address shortage of existing product,no,,,,no,2018,3,yes,
adrenaline-psd-july-2016.pdf,adrenaline,Adrenaline Auto Inject Sun-JV,"Acute allergic reaction with anaphylaxis. For use in severe allergic reactions due to insect stings or bites, foods, drugs or other allergens.",Immunology,Recommended,Restricted,EpiPen,,,Not applicable — generic equivalent submission with no economic analysis required.,no,,,,no,2016,7,yes,
adrenaline-psd-july-2024.pdf,adrenaline (epinephrine) acid tartrate,"Jext® Junior, Jext®","Emergency treatment of anaphylaxis (acute severe allergic reactions) due to insect stings, bites, foods, drugs or other allergens in patients with a significant risk of anaphylaxis.",Immunology,Recommended with restriction,Authority Required,"EpiPen®, EpiPen® Jr, Anapen®, Anapen® Jr, Adrenaline Viatris®, Adrenaline Jr Viatris®",,,No economic analysis conducted; therapeutic equivalence submission only,no,,,,no,2024,7,yes,
adrenaline-psd-march-2016.pdf,adrenaline,"EpiPen, EpiPen Jr",Emergency treatment for acute allergic reactions with anaphylaxis in patients at significant risk of anaphylaxis.,Immunology,Not recommended,,adrenaline ampoule,,,No economic comparison or ICER presented; prices redacted in document,no,,,,no,2016,3,yes,
adrenaline-psd-march-2018.pdf,adrenaline,AdrenaJect,Self-administered intramuscular injection for emergency treatment of anaphylaxis in adults and juveniles. Available in 150 micrograms and 300 micrograms single dose auto-injector formulations.,Other,Noted,Authority Required,EpiPen,,,"No ICER calculated; this is a resubmission regarding brand equivalence and authority level, not economic evaluation",no,,,,yes,2018,3,yes,
adrenaline-psd-nov-2020.pdf,adrenaline (epinephrine),"Anapen 150 Junior, Anapen 300, Anapen 500","Emergency treatment for acute allergic reactions with anaphylaxis caused by peanuts or other foods, drugs, insect bites or stings, and other allergens as well as exercise-induced or idiopathic anaphylaxis.",Immunology,Recommended with restriction,Authority Required,"EpiPen, EpiPen Junior, Adrenaline Mylan, Adrenaline Junior Mylan",,,Cost-minimisation basis applied; ICER not applicable,no,,,,yes,2020,11,yes,
afatinib-first-line-psd-07-2013.pdf,afatinib,Giotrif,First-line treatment of locally advanced (stage IIIB) or metastatic (stage IV) non-squamous or not otherwise specified non-small-cell lung cancer (NSCLC) in patients with activating EGFR gene mutations.,Oncology,Recommended with restriction,Authority Required,platinum-based doublet chemotherapy (cisplatin/pemetrexed in LUX Lung 3; cisplatin/gemcitabine in LUX Lung 6),,,Not stated in document excerpt provided,no,,,"LUX Lung 3, LUX Lung 6, IPASS, EURTAC, OPTIMAL, First-SIGNAL",no,2013,7,yes,
afatinib-psd-july-2015.pdf,afatinib dimaleate,Giotrif,First or subsequent line treatment in patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) characterised by exon 19 deletion mutations of the epidermal growth factor receptor (EGFR) gene.,Oncology,Recommended with restriction,Authority Required,erlotinib and gefitinib,,,Cost-minimisation basis used; ICER not calculated. Prices are commercially sensitive and covered by Special Pricing Arrangement (SPA).,yes,Special Pricing Arrangement (SPA) requested and approved to enable PBS listing with confidential effective prices as approved by PBPA in December 2013.,,"LUX Lung 3, LUX Lung 6",yes,2015,7,yes,
afatinib-second-third-line-psd-07-2013.pdf,afatinib,Giotrif,Second/third-line treatment of locally advanced or metastatic non-small cell lung cancer (NSCLC) in patients with EGFR mutations.,Oncology,Not recommended,,"erlotinib, gefitinib",,,,no,,,"LUX-Lung 1, LUX-Lung 2, ISEL, BR.21",no,2013,7,yes,
aflibercept-crvo-psd-11-2014.pdf,aflibercept,Eylea,Treatment of macular oedema secondary to central retinal vein occlusion (CRVO). Extension of current Authority Required listing to include this indication.,Ophthalmology,Recommended with restriction,Authority Required,best supportive care (primary); ranibizumab and bevacizumab (secondary),,,ICER values redacted (commercially sensitive). Document indicates effective price information is redacted.,no,,,,yes,2014,11,yes,
aflibercept-dme-psd-11-2014.pdf,aflibercept,Eylea,Treatment of visual impairment due to diabetic macular oedema (DME). Extension of current listing for age-related macular degeneration to include DME as a new indication.,Ophthalmology,Recommended with restriction,Authority Required,"ranibizumab, laser photocoagulation, bevacizumab",,,Pricing information redacted (commercially sensitive),no,,,,no,2014,11,yes,
aflibercept-dmo-psd-nov-2024.pdf,aflibercept,Eylea,Visual impairment due to diabetic macular oedema (DMO). Section 85 Authority Required listing for aflibercept 8 mg pre-filled syringe for treatment of patients with DMO.,Ophthalmology,Recommended with restriction,Authority Required,aflibercept 2 mg,,,Cost-minimisation approach used; not a traditional ICER-based submission,no,,,PHOTON,yes,2024,11,yes,
aflibercept-injection-4mg-psd-07-2013.pdf,aflibercept,Eylea,Macular oedema secondary to central retinal vein occlusion (CRVO) in adults. Treatment aims to maintain and improve visual acuity and prevent long-term complications.,Ophthalmology,Recommended with restriction,Authority Required,placebo/sham injection (proxy for best supportive care); indirect comparison against ranibizumab,,,ICER not stated in available document text,no,,,"COPERNICUS, GALILEO",no,2013,7,yes,
aflibercept-namd-psd-nov-2024.pdf,aflibercept,Eylea,Sub-foveal choroidal neovascularisation (CNV) secondary to age-related macular degeneration (nAMD). Treatment of neovascular age-related macular degeneration using intravitreal injection.,Ophthalmology,Recommended with restriction,Authority Required,aflibercept 2 mg,,,Cost-minimisation approach used; specific ICER values not stated in document,no,,,PULSAR,yes,2024,11,yes,
aflibercept-psd-03-2014.pdf,aflibercept,Eylea,Treatment of visual impairment due to macular oedema secondary to central retinal vein occlusion (CRVO) in patients with confirmed central retinal thickening on OCT and documented impairment of best corrected visual acuity.,Ophthalmology,Recommended with restriction,Authority Required,"best supportive care (sham injection), bevacizumab, ranibizumab",,,ICER values not stated in provided document excerpt,no,,,"COPERNICUS, GALILEO, CRUISE, Epstein 2012",yes,2014,3,yes,
aflibercept-psd-07-2013.pdf,aflibercept,Zaltrap®,"Treatment of metastatic colorectal cancer (mCRC) previously treated with an oxaliplatin-based chemotherapy regimen, in combination with irinotecan-fluoropyrimidine-based chemotherapy, in patients with WHO performance status 0 or 1.",Oncology,Not recommended,Authority Required,FOLFIRI (for K-RAS mutant tumours); cetuximab and panitumumab (for WT K-RAS tumours),,,,no,,,"VELOUR, EPIC",no,2013,7,yes,
aflibercept-psd-july-2019.pdf,aflibercept,Eylea®,Treatment of visual impairment caused by subfoveal choroidal neovascularisation secondary to pathologic myopia (mCNV).,Ophthalmology,Recommended with restriction,Restricted,ranibizumab,,,Cost-minimisation analysis conducted; ICER not applicable as drugs assumed equivalent in efficacy and safety.,no,,,,no,2019,7,yes,
aflibercept-psd-july-2025.pdf,aflibercept,"Afqlir, Enzeevu",Biosimilar to Eylea for the same indications as the reference biologic (intravitreal injection for retinal conditions). Specific indications not detailed in this submission as it is a Category 3 biosimilar listing.,Ophthalmology,Recommended,Authority Required,Eylea (aflibercept reference biologic),,,Cost-minimisation basis; ICER not applicable as biosimilar submission with no cost to PBS expected.,no,,,,no,2025,7,yes,
aflibercept-psd-march-2015.pdf,aflibercept,Eylea,"Treatment of wet age-related macular degeneration (AMD), central retinal vein occlusion (CRVO), and diabetic macular oedema (DME).",Ophthalmology,Recommended,Authority Required,,,,Not applicable — minor submission for formulation equivalence; no economic evaluation presented.,no,,,,no,2015,3,yes,
aflibercept-psd-november-2015.pdf,aflibercept,Eylea,Visual impairment due to macular oedema secondary to branch retinal vein occlusion (BRVO). Initial and continuing treatment by an ophthalmologist.,Ophthalmology,Recommended with restriction,Authority Required,,,,Cost minimisation analysis presented; ICER not applicable,no,,,,no,2015,11,yes,
aflibercept-psd-november-2025.pdf,aflibercept,Eydenzelt,Treatment of subfoveal choroidal neovascularisation (CNV) due to pathologic myopia (PM) in adults.,Ophthalmology,Recommended,Authority Required,Eylea (reference biologic aflibercept),,,Cost-minimisation basis; ICER not applicable for biosimilar comparison,no,,,,no,2025,11,yes,
age-restrictions-asthma-fdc-products-psd-december-2019.pdf,inhaled corticosteroid (ICS) + long-acting beta agonist (LABA) fixed dose combination (FDC) products,"Symbicort, Seretide, Flutiform, Breo","Asthma management in paediatric patients, specifically for patients aged under 12 years who have failed fluticasone propionate + salmeterol therapy.",Respiratory,Noted,Authority Required,fluticasone propionate + salmeterol,,,"No ICER calculated; this is a policy/restriction review item, not an economic submission.",no,,17561,,no,2019,12,yes,
alectinib-and-crizotinib-psd-november-2019.pdf,"alectinib, crizotinib, ceritinib","Alecensa, Xalkori, Zykadia",Increase in number of repeats for Stage IIIB (locally advanced) or Stage IV (metastatic) non-small cell lung cancer (NSCLC) with ALK gene rearrangement from 1 to 3 repeats.,Oncology,Recommended with restriction,Authority Required,,,,"Not applicable — this correspondence addressed repeats amendment, not economic evaluation",no,,,,no,2019,11,yes,
alectinib-psd-july-2017.pdf,alectinib,Alecensa,Treatment of patients with locally advanced (Stage IIIB) or metastatic (Stage IV) ALK-positive non-small cell lung cancer (NSCLC) who have disease progression following treatment with a prior ALK inhibitor.,Oncology,Recommended with restriction,Authority Required,ceritinib,,,Cost-minimisation analysis conducted; ICER not applicable,yes,Special pricing arrangements apply; effective price for alectinib agreed to be no higher than cost-minimised effective price for ceritinib on a cost per day of treatment basis,,,no,2017,7,yes,
alectinib-psd-march-2019.pdf,alectinib,Alecensa,Stage IIIB (locally advanced) or Stage IV (metastatic) non-small cell lung cancer (NSCLC) with anaplastic lymphoma kinase (ALK) gene rearrangement,Oncology,Not recommended,Authority Required,ceritinib,,,,no,,,,no,2019,3,yes,
alemtuzumab-psd-07-2014.pdf,alemtuzumab,Lemtrada®,"Treatment of relapsing-remitting multiple sclerosis (RRMS), including rapidly evolving severe RRMS and highly active RRMS, to slow accumulation of physical disability and reduce frequency of clinical relapses.",Neurology,Recommended with restriction,Authority Required,fingolimod and natalizumab (primary); subcutaneous interferon beta-1a (ESC preference),,,Cost-minimisation analysis used; ICER not calculated,yes,Managed entry scheme (MES) proposed with sponsor provision of final results from ongoing clinical trials when available,,"CAMMS223, CARE MS-I, CARE MS-II",no,2014,7,yes,
