filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,budget_impact_aud,rejection_reasons,patient_advocacy,pico_population,evidence_type,line_of_therapy,trial_size,primary_endpoint,economic_model,pbac_year,pbac_month,extraction_ok,error_note
adalimumab-psd-03-2013.pdf,adalimumab,Humira,Extension of listing to include treatment of adult patients with moderate to severe chronic plaque psoriasis (PASI or DLQI >10 but PASI ≤15) who have failed to achieve adequate response to at least two non-biologic therapies.,Immunology,Recommended with restriction,Authority Required,placebo,,,,no,,,"M02-528, REVEAL, CHAMPION",no,,,no,Adult patients with moderate to severe chronic plaque psoriasis with PASI or DLQI >10 but PASI ≤15 who have failed to respond to at least 2 prior systemic therapies,RCT,Later-line,1309,ORR,,2013,3,yes,
adalimumab-psd-07-2014.pdf,adalimumab,Humira,"Treatment of moderately to severely active ulcerative colitis in adult patients who have failed, are intolerant to, or are contraindicated to conventional therapies including corticosteroids and immunosuppressive agents.",Immunology,Recommended with restriction,Authority Required,best supportive care,,,Commercially sensitive/redacted,no,,,"ULTRA I, ULTRA II, ACT I, ACT II, Suzuki 2014",yes,,,yes,Adults aged 18 years or older with moderately to severely active ulcerative colitis (Full Mayo Score ≥6) who have failed or are intolerant/contraindicated to corticosteroids (≥40 mg prednisolone equivalent) and immunosuppressive therapy (azathioprine ≥2 mg/kg daily or 6-mercaptopurine ≥1 mg/kg daily),RCT,Later-line,,ORR,CUA,2014,7,yes,
adalimumab-psd-11-2013.pdf,adalimumab,Humira®,Treatment of moderate to severe active ulcerative colitis in adult patients who have had inadequate response to conventional therapy or who are intolerant to or have medical contraindications for such therapies.,Immunology,Recommended with restriction,Authority Required,"standard care including corticosteroids, 5-ASA and immunosuppressants",,,ICER not stated in provided document excerpt,no,,,"M06-827, M06-826",no,,,no,Adults aged 18 years or older with confirmed moderate to severe active ulcerative colitis (Full Mayo score 6–12 or Partial Mayo score 4–9) who have failed adequate response to or are intolerant/contraindicated to prior systemic therapy including oral corticosteroids and immunosuppressive therapy (azathioprine or 6-mercaptopurine).,RCT,Later-line,518,Remission and response (change in Full Mayo score),CUA,2013,11,yes,
adalimumab-psd-11-2014.pdf,adalimumab,Humira®,Treatment of severe refractory Crohn's disease in paediatric patients aged 6 to 17 years.,Immunology,Recommended with restriction,Restricted,infliximab,,,Cost-minimisation analysis used; commercial sensitivity redactions present in the PSD,no,,,,no,,,yes,Paediatric patients aged 6 to 17 years with severe refractory Crohn's disease (PCDAI >40) who have failed conventional therapies or infliximab,RCT,Later-line,,Surrogate,Cost-minimisation,2014,11,yes,
adalimumab-psd-12-2017.pdf,adalimumab,Humira,"Higher concentration formulation (40 mg/0.4 mL) for all currently PBS-listed adalimumab indications including rheumatoid arthritis, Crohn's disease, ulcerative colitis, psoriatic arthritis, ankylosing spondylitis, psoriasis, hidradenitis suppurativa, and juvenile idiopathic arthritis.",Immunology,Recommended with restriction,Authority Required,adalimumab 40 mg/0.8 mL,,,Cost-minimisation comparison only; no ICER calculated as formulations contain same active ingredient dose,no,,,"M13-390, M13-692, M12-783, M11-964",no,,,no,"Adult and juvenile patients with severe Crohn's disease, moderate to severe ulcerative colitis, severe active rheumatoid arthritis, severe psoriatic arthritis, active ankylosing spondylitis, severe chronic plaque psoriasis, moderate to severe hidradenitis suppurativa, complex refractory fistulising Crohn's disease, or severe active juvenile idiopathic arthritis",RCT,Not applicable,100,DAS28-CRP,Cost-minimisation,2017,12,yes,
adalimumab-psd-jul-2015.pdf,adalimumab,Humira®,"Treatment of moderate to severe ulcerative colitis (UC) in adult patients after failure of conventional agents (5-aminosalicylic acid compounds, corticosteroids, and immunomodulators).",Immunology,Recommended with restriction,Authority Required,infliximab,,,"Cost-minimisation analysis versus infliximab; previous CUA model ($15,000-$45,000/QALY) not used in current submission",yes,Sponsor willing to enter into a risk-sharing arrangement; specific terms not detailed,10000,"ULTRA 1, ULTRA 2, M10-223, Suzuki (2014), ACT 1, ACT 2, Probert (2003), GEMINI I",yes,60000000,,yes,"Adults with moderate to severe ulcerative colitis after failure of conventional therapies (5-aminosalicylates, corticosteroids, immunomodulators), treatment-naive for biologics (first-line) and those with prior anti-TNF exposure (second-line)",RCT,First-line,518,PFS,Cost-minimisation,2015,7,yes,
adalimumab-psd-july-2016.pdf,adalimumab,Humira,Initial treatment of moderate-to-severe hidradenitis suppurativa in patients who have failed adequate trial of antibiotics or have documented intolerance.,Immunology,Recommended with restriction,Authority Required,,,,ICER information redacted or not provided in document,no,,,,yes,,,no,"Adults with moderate-to-severe hidradenitis suppurativa (Hurley stage II or III with abscess and nodule count ≥3) who have failed 2 courses of different antibiotics or have documented intolerance, requiring dermatologist supervision.",RCT,First-line,,HiSCR,,2016,7,yes,
adalimumab-psd-july-2017.pdf,adalimumab,Humira,Same indications as currently listed cartridge and syringe forms of adalimumab (disease-modifying anti-rheumatic drug for various autoimmune conditions),Immunology,Recommended,Authority Required,Currently listed adalimumab cartridge and syringe forms,,,Cost-minimisation basis; no ICER calculated,yes,"Same special pricing arrangements as currently listed forms requested; however, moving to F2 formulary means special pricing arrangements not usually applied",,,no,,,no,Patients indicated for adalimumab (same as currently listed cartridge and syringe forms),Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2017,7,yes,
adalimumab-psd-july-2020.pdf,adalimumab,Hadlima,"Adalimumab biosimilar for multiple indications including severe Crohn disease, complex refractory fistulising Crohn disease, moderate to severe ulcerative colitis, moderate to severe hidradenitis suppurativa, severe active juvenile idiopathic arthritis, severe psoriatic arthritis, ankylosing spondylitis, and severe chronic plaque psoriasis.",Immunology,Recommended,Restricted,Humira (adalimumab reference biologic),,,Cost-minimisation basis; no ICER calculated,no,,,,no,,,no,"Patients with severe Crohn disease, complex refractory fistulising Crohn disease, moderate to severe ulcerative colitis, moderate to severe hidradenitis suppurativa, severe active juvenile idiopathic arthritis, severe psoriatic arthritis, ankylosing spondylitis, or severe chronic plaque psoriasis for whom Humira is indicated",Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2020,7,yes,
adalimumab-psd-july-2021.pdf,adalimumab,Abrilada,"Biosimilar brand of adalimumab for multiple indications including severe Crohn disease, moderate to severe ulcerative colitis, severe active juvenile idiopathic arthritis, complex refractory fistulising Crohn disease, severe active rheumatoid arthritis, severe psoriatic arthritis, ankylosing spondylitis, severe chronic plaque psoriasis, and moderate to severe hidradenitis suppurativa.",Immunology,Recommended with restriction,Authority Required,Humira (adalimumab reference biologic),,,Cost-minimisation basis; no economic analysis presented,no,,,"B5381002, B5381001, B5381005, B5381007",no,,,yes,"Adults and children with severe inflammatory conditions (Crohn disease, ulcerative colitis, juvenile idiopathic arthritis, rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis, psoriasis, hidradenitis suppurativa) for which the reference brand Humira is indicated",RCT,Any,,Surrogate,Cost-minimisation,2021,7,yes,
adalimumab-psd-july-2022.pdf,adalimumab,Yuflyma,"Biosimilar to Humira for multiple indications including severe Crohn disease, moderate to severe ulcerative colitis, severe active juvenile idiopathic arthritis, complex refractory fistulising Crohn disease, severe active rheumatoid arthritis, severe psoriatic arthritis, ankylosing spondylitis, severe chronic plaque psoriasis, and moderate to severe hidradenitis suppurativa.",Immunology,Recommended with restriction,Authority Required,Humira (reference brand),,,No economic analysis undertaken as Category 3 submission (biosimilar),no,,,"CT-P17 3.1, CT-P17 3.2",no,0,,yes,"Patients with severe Crohn disease, moderate to severe ulcerative colitis, severe active juvenile idiopathic arthritis, complex refractory fistulising Crohn disease, severe active rheumatoid arthritis, severe psoriatic arthritis, ankylosing spondylitis, severe chronic plaque psoriasis, and moderate to severe hidradenitis suppurativa",RCT,Any,324,Surrogate,Cost-minimisation,2022,7,yes,
adalimumab-psd-july-2023.pdf,adalimumab,Ardalicip®,"Biosimilar to Humira for the same indications as the reference brand (including but not limited to severe Crohn disease, psoriasis, and rheumatoid arthritis).",Immunology,Recommended with restriction,Restricted,Humira (reference brand adalimumab),,,Category 3 submission (biosimilar) — no economic evaluation undertaken.,no,,,"AVT02-GL-100, AVT02-GL-101, AVT02-GL-301, AVT02-GL-102, AVT02-GL-303",no,,,yes,"Patients with moderate to severe chronic conditions including plaque psoriasis, rheumatoid arthritis, and other inflammatory indications for which adalimumab is indicated; noted particular use in paediatric setting for inflammatory bowel disorders and juvenile idiopathic arthritis.",RCT,Any,538,ORR,Cost-minimisation,2023,7,yes,
adalimumab-psd-july-2024.pdf,adalimumab,Hyrimoz,"Biosimilar adalimumab for multiple indications including severe Crohn disease, moderate to severe ulcerative colitis, severe active juvenile idiopathic arthritis, complex refractory fistulising Crohn disease, severe active rheumatoid arthritis, severe psoriatic arthritis, ankylosing spondylitis, severe chronic plaque psoriasis, moderate to severe hidradenitis suppurativa, and vision-threatening non-infectious uveitis.",Immunology,Recommended with restriction,Restricted,Humira (reference adalimumab),,,Cost-minimisation analysis; biosimilar comparison to reference biologic,no,,,,no,,,no,"Adult and paediatric patients with severe inflammatory conditions including Crohn disease, ulcerative colitis, juvenile idiopathic arthritis, rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis, psoriasis, hidradenitis suppurativa, and non-infectious uveitis",Cost-minimisation,Any,,Cost-minimisation,Cost-minimisation,2024,7,yes,
adalimumab-psd-march-2016.pdf,adalimumab,Humira,Initial treatment of moderate-to-severe hidradenitis suppurativa (HS) in adult patients with inadequate response to conventional HS therapy,Immunology,Recommended with restriction,Authority Required,best supportive care (placebo),,,Prices redacted in document,no,,,"M10-467, PIONEER I, PIONEER II",no,,,yes,Adults with moderate-to-severe hidradenitis suppurativa with abscesses and inflammatory nodule count ≥3 and prior treatment with 2 courses of antibiotics for at least 3 months duration each,RCT,Second-line,735,HiSCR (Hidradenitis Suppurativa Clinical Response),CEA,2016,3,yes,
adalimumab-psd-march-2017.pdf,adalimumab,Humira,"Non-infectious intermediate, posterior or panuveitis that is vision-threatening. Treatment for patients who have failed corticosteroid therapy combined with immunosuppressive agents, or who have severe vision-threatening ocular inflammation or documented intolerance/contraindication to corticosteroid/immunomodulatory therapy.",Ophthalmology,Recommended with restriction,Authority Required,,,,ICER not stated in document; pricing information redacted,no,,,,no,,,no,"Adults with non-infectious intermediate, posterior or panuveitis that is vision-threatening, who have failed adequate response to corticosteroid therapy in combination with at least one immunosuppressive agent, or have severe vision-threatening ocular inflammation, or have documented intolerance/contraindication to corticosteroid and/or immunomodulatory therapy",Other,Later-line,,,,2017,3,yes,
adalimumab-psd-march-2020.pdf,adalimumab,Hyrimoz,"Multiple indications including severe Crohn disease, moderate to severe ulcerative colitis, severe active juvenile idiopathic arthritis, complex refractory fistulising Crohn disease, severe active rheumatoid arthritis, severe psoriatic arthritis, ankylosing spondylitis, severe chronic plaque psoriasis, and moderate to severe hidradenitis suppurativa.",Immunology,Recommended with restriction,Authority Required,Humira (reference brand adalimumab),,,Minor submission - no economic evaluation required; biosimilar comparison with reference product,no,,,"GP17-101, GP17-102, GP17-103, GP17-104, GP17-301",no,,,yes,"Patients with severe Crohn disease, moderate to severe ulcerative colitis, severe active juvenile idiopathic arthritis, complex refractory fistulising Crohn disease, severe active rheumatoid arthritis, severe psoriatic arthritis, ankylosing spondylitis, severe chronic plaque psoriasis, and moderate to severe hidradenitis suppurativa (excluding paediatric patients requiring dosing less than 40 mg)",RCT,Not applicable,465,PFS,Cost-minimisation,2020,3,yes,
